47500	4
47501	4
47502	4
47503	4
47504	4
47505	4
47506	4
47507	4
47508	4
47509	4
47510	4
47511	4
47512	4
47513	4
47514	4
47515	4
47516	4
47517	4
47518	4
47519	4
47520	4
47521	4
47522	4
47523	4
47524	4
47525	4
47526	4
47527	4
47528	4
47529	4
47530	4
47531	4
47532	4
47533	4
47534	4
47535	4
47536	4
47537	4
47538	4
47539	4
47540	4
47541	4
47542	4
47543	4
47544	4
47545	4
47546	4
47547	4
47548	4
47549	4
47550	4
47551	4
47552	4
47553	4
47554	4
47555	4
47556	4
47557	4
47558	4
47559	4
47560	4
47561	4
47562	4
47563	4
47564	4
47565	4
47566	4
47567	4
47568	4
47569	4
47570	4
47571	4
47572	4
47573	4
47574	4
47575	4
47576	4
47577	4
47578	4
47579	4
47580	4
47581	4
47582	4
47583	4
47584	4
47585	4
47586	4
47587	4
47588	4
47589	4
47590	4
47591	4
47592	4
47593	4
47594	4
47595	4
47596	4
47597	4
47598	4
47599	4
47600	4
47601	4
47602	4
47603	4
47604	4
47605	4
47606	4
47607	4
47608	4
47609	4
47610	4
47611	4
47612	4
47613	4
47614	4
47615	4
47616	4
47617	4
47618	4
47619	4
47620	4
47621	4
47622	4
47623	4
47624	4
47625	4
47626	4
47627	4
47628	4
47629	4
47630	4
47631	4
47632	4
47633	4
47634	4
47635	4
47636	4
47637	4
47638	4
47639	4
47640	4
47641	4
47642	4
47643	4
47644	4
47645	4
47646	4
47647	4
47648	4
47649	4
47650	4
47651	4
47652	4
47653	4
47654	4
47655	4
47656	4
47657	4
47658	4
47659	4
47660	4
47661	4
47662	4
47663	4
47664	4
47665	4
47666	4
47667	4
47668	4
47669	4
47670	4
47671	4
47672	4
47673	4
47674	4
47675	4
47676	4
47677	4
47678	4
47679	4
47680	4
47681	4
47682	4
47683	4
47684	4
47685	4
47686	4
47687	4
47688	4
47689	4
47690	4
47691	4
47692	4
47693	4
47694	4
47695	4
47696	4
47697	4
47698	4
47699	4
47700	4
47701	4
47702	4
47703	4
47704	4
47705	4
47706	4
47707	4
47708	4
47709	4
47710	4
47711	4
47712	4
47713	4
47714	4
47715	4
47716	4
47717	4
47718	4
47719	4
47720	4
47721	4
47722	4
47723	4
47724	4
47725	4
47726	4
47727	4
47728	4
47729	4
47730	4
47731	4
47732	4
47733	4
47734	4
47735	4
47736	4
47737	4
47738	4
47739	4
47740	4
47741	4
47742	4
47743	4
47744	4
47745	4
47746	4
47747	4
47748	4
47749	4
47750	4
47751	4
47752	4
47753	4
47754	4
47755	4
47756	4
47757	4
47758	4
47759	4
47760	4
47761	4
47762	4
47763	4
47764	4
47765	4
47766	4
47767	4
47768	4
47769	4
47770	4
47771	4
47772	4
47773	4
47774	4
47775	4
47776	4
47777	4
47778	4
47779	4
47780	4
47781	4
47782	4
47783	4
47784	4
47785	4
47786	4
47787	4
47788	4
47789	4
47790	4
47791	4
47792	4
47793	4
47794	4
47795	4
47796	4
47797	4
47798	4
47799	4
47800	4
47801	4
47802	4
47803	4
47804	4
47805	4
47806	4
47807	4
47808	4
47809	4
47810	4
47811	4
47812	4
47813	4
47814	4
47815	4
47816	4
47817	4
47818	4
47819	4
47820	4
47821	4
47822	4
47823	4
47824	4
47825	4
47826	4
47827	4
47828	4
47829	4
47830	4
47831	4
47832	4
47833	4
47834	4
47835	4
47836	4
47837	4
47838	4
47839	4
47840	4
47841	4
47842	4
47843	4
47844	4
47845	4
47846	4
47847	4
47848	4
47849	4
47850	4
47851	4
47852	4
47853	4
47854	4
47855	4
47856	4
47857	4
47858	4
47859	4
47860	4
47861	4
47862	4
47863	4
47864	4
47865	4
47866	4
47867	4
47868	4
47869	4
47870	4
47871	4
47872	4
47873	4
47874	4
47875	4
47876	4
47877	4
47878	4
47879	4
47880	4
47881	4
47882	4
47883	4
47884	4
47885	4
47886	4
47887	4
47888	4
47889	4
47890	4
47891	4
47892	4
47893	4
47894	4
47895	4
47896	4
47897	4
47898	4
47899	4
47900	4
47901	4
47902	4
47903	4
47904	4
47905	4
47906	4
47907	4
47908	4
47909	4
47910	4
47911	4
47912	4
47913	4
47914	4
47915	4
47916	4
47917	4
47918	4
47919	4
47920	4
47921	4
47922	4
47923	4
47924	4
47925	4
47926	4
47927	4
47928	4
47929	4
47930	4
47931	4
47932	4
47933	4
47934	4
47935	4
47936	4
47937	4
47938	4
47939	4
47940	4
47941	4
47942	4
47943	4
47944	4
47945	4
47946	4
47947	4
47948	4
47949	4
47950	4
47951	4
