47500	10
47501	10
47502	10
47503	10
47504	10
47505	10
47506	10
47507	10
47508	10
47509	10
47510	10
47511	10
47512	10
47513	10
47514	10
47515	10
47516	10
47517	10
47518	10
47519	10
47520	10
47521	10
47522	10
47523	10
47524	10
47525	10
47526	10
47527	10
47528	10
47529	10
47530	10
47531	10
47532	10
47533	10
47534	10
47535	10
47536	10
47537	10
47538	10
47539	10
47540	10
47541	10
47542	10
47543	10
47544	10
47545	10
47546	10
47547	10
47548	10
47549	10
47550	10
47551	10
47552	10
47553	10
47554	10
47555	10
47556	10
47557	10
47558	10
47559	10
47560	10
47561	10
47562	10
47563	10
47564	10
47565	10
47566	10
47567	10
47568	10
47569	10
47570	10
47571	10
47572	10
47573	10
47574	10
47575	10
47576	10
47577	10
47578	10
47579	10
47580	10
47581	10
47582	10
47583	10
47584	10
47585	10
47586	10
47587	10
47588	10
47589	10
47590	10
47591	10
47592	10
47593	10
47594	10
47595	10
47596	10
47597	10
47598	10
47599	10
47600	10
47601	10
47602	10
47603	10
47604	10
47605	10
47606	10
47607	10
47608	10
47609	10
47610	10
47611	10
47612	10
47613	10
47614	10
47615	10
47616	10
47617	10
47618	10
47619	10
47620	10
47621	10
47622	10
47623	10
47624	10
47625	10
47626	10
47627	10
47628	10
47629	10
47630	10
47631	10
47632	10
47633	10
47634	10
47635	10
47636	10
47637	10
47638	10
47639	10
47640	10
47641	10
47642	10
47643	10
47644	10
47645	10
47646	10
47647	10
47648	10
47649	10
47650	10
47651	10
47652	10
47653	10
47654	10
47655	10
47656	10
47657	10
47658	10
47659	10
47660	10
47661	10
47662	10
47663	10
47664	10
47665	10
47666	10
47667	10
47668	10
47669	10
47670	10
47671	10
47672	10
47673	10
47674	10
47675	10
47676	10
47677	10
47678	10
47679	10
47680	10
47681	10
47682	10
47683	10
47684	10
47685	10
47686	10
47687	10
47688	10
47689	10
47690	10
47691	10
47692	10
47693	10
47694	10
47695	10
47696	10
47697	10
47698	10
47699	10
47700	10
47701	10
47702	10
47703	10
47704	10
47705	10
47706	10
47707	10
47708	10
47709	10
47710	10
47711	10
47712	10
47713	10
47714	10
47715	10
47716	10
47717	10
47718	10
47719	10
47720	10
47721	10
47722	10
47723	10
47724	10
47725	10
47726	10
47727	10
47728	10
47729	10
47730	10
